Code,Description,CodeType,Deprecated,Created,Modified,
90LT,LOTS-60,SHIPC,False,2006-12-21,2016-06-23,
90LU,PLUNGE,SHIPC,False,2006-12-21,2016-02-24,
90LV,LEV TITOV,SHIPC,False,2006-12-21,2016-02-24,
90LW,ARNOLD VEIMER,SHIPC,False,2006-12-21,2016-02-24,
90LX,ATLANTIDA,SHIPC,False,2018-12-15,2018-12-15,
90LY,LYUBLINO,SHIPC,False,2006-12-21,2016-02-24,
90LZ,PROFESSOR LEVANIDOV,SHIPC,False,2006-12-21,2016-02-24,
90M0,KREYSER,SHIPC,False,2015-09-29,2015-09-29,
90M1,SRTM-8452,SHIPC,False,2006-12-21,2016-02-24,
90M2,G. SARYCHEV,SHIPC,False,2006-12-21,2016-02-24,
90M3,MOLDAVIYA,SHIPC,False,2006-12-21,2016-02-24,
90M4,GIDROFIZIK,SHIPC,False,2006-12-21,2016-02-24,
90M5,GIDROGRAF,SHIPC,False,2006-12-21,2016-02-24,
90M6,GIMEINOVETZ,SHIPC,False,2006-12-21,2016-02-24,
90M7,GLUBINA,SHIPC,False,2006-12-21,2016-02-24,
90M8,GPB-57,SHIPC,False,2006-12-21,2016-02-24,
90M9,GROM,SHIPC,False,2006-12-21,2016-02-24,
90MA,STEFAN MALYGIN,SHIPC,False,2006-12-21,2016-02-24,
90MB,MYSBABUSHKINA,SHIPC,False,2006-12-21,2016-02-24,
90MC,MYSLITEL,SHIPC,False,2006-12-21,2016-02-24,
90MD,DMITRY MENDELEYEV,SHIPC,False,2006-12-21,2018-01-26,
90ME,MERESIIL,SHIPC,False,2006-12-21,2016-02-24,
90MF,MONOKRISTALL,SHIPC,False,2006-12-21,2017-08-16,
90MG,MGLA,SHIPC,False,2006-12-21,2016-02-24,
90MH,MIS UNONI,SHIPC,False,2006-12-21,2016-02-24,
90MI,MI0818,SHIPC,False,2006-12-21,2016-02-24,
90MJ,MI0824,SHIPC,False,2006-12-21,2016-02-24,
90MK,MUKSUN,SHIPC,False,2006-12-21,2016-02-24,
90ML,MIKHAIL LOMONOSOV,SHIPC,False,2006-12-21,2016-02-24,
90MM,MURMAN,SHIPC,False,2006-12-21,2016-02-24,
90MN,NIKOLAY MASLOV,SHIPC,False,2006-12-21,2016-02-24,
90MO,MOREVED,SHIPC,False,2006-12-21,2016-02-24,
90MP,MEZEN,SHIPC,False,2014-05-14,2014-05-14,
90MQ,DIKSON,SHIPC,False,2014-08-20,2014-08-20,
90MR,MARLIN,SHIPC,False,2006-12-21,2016-02-24,
90MS,MIKHAIL SOMOV,SHIPC,False,2006-12-21,2016-02-24,
90MT,MARIYA ULYANOVA,SHIPC,False,2006-12-21,2016-02-24,
90MU,MUSSON,SHIPC,False,2006-12-21,2016-02-24,
90MV,MOSKOVSKY UNIVERSITET,SHIPC,False,2006-12-21,2016-02-24,
90MW,Aktyubinsk,SHIPC,False,2014-09-17,2014-09-17,
90MX,ZVEZDA BALTIKI,SHIPC,False,2016-07-18,2018-11-12,
90MY,PROFESSOR MESYATSEV,SHIPC,False,2006-12-21,2016-02-24,
90MZ,MAZIRBE,SHIPC,False,2006-12-21,2016-02-24,
90N0,KRASNYI YAKUT,SHIPC,False,2015-09-29,2015-09-29,
90N1,GROT,SHIPC,False,2006-12-21,2016-02-24,
90N2,GS-211,SHIPC,False,2006-12-21,2016-02-24,
90N3,GS-273,SHIPC,False,2006-12-21,2016-02-24,
90N4,GS-402,SHIPC,False,2006-12-21,2016-02-24,
90N5,GS-59,SHIPC,False,2006-12-21,2016-02-24,
90N6,GS-60,SHIPC,False,2006-12-21,2016-02-24,
90N7,IZOGALINA,SHIPC,False,2006-12-21,2016-02-24,
90N8,KAFA,SHIPC,False,2006-12-21,2016-02-24,
90N9,KHENKEN,SHIPC,False,2006-12-21,2016-02-24,
90NA,NAEZDNIK,SHIPC,False,2006-12-21,2016-02-24,
90NB,NOVOUKRAINKA,SHIPC,False,2006-12-21,2016-02-24,
90NC,NEKTON,SHIPC,False,2006-12-21,2016-02-24,
90ND,NOVODRUTSK,SHIPC,False,2006-12-21,2016-02-24,
90NE,NERPA,SHIPC,False,2006-12-21,2016-02-24,
90NF,FRITJOF NANSEN,SHIPC,False,2006-12-21,2016-02-24,
90NG,NOGLIKI,SHIPC,False,2006-12-21,2016-02-24,
90NH,NAUKA,SHIPC,False,2006-12-21,2016-02-24,
90NI,Ahill,SHIPC,False,2009-12-15,2009-12-15,
90NK,NICOLAI KNIPOVICH,SHIPC,False,2006-12-21,2016-02-24,
90NL,NEMIROV,SHIPC,False,2006-12-21,2016-02-24,
90NM,NIKOLAI MATUSEVICH,SHIPC,False,2006-12-21,2016-02-24,
90NN,NERITSA,SHIPC,False,2006-12-21,2016-02-24,
90NO,NOVOROSSIYSK,SHIPC,False,2006-12-21,2016-02-24,
90NQ,LOMONOSOV,SHIPC,False,2015-10-16,2015-10-16,
90NR,NEREI,SHIPC,False,2006-12-21,2016-02-24,
90NS,AKADEMIK NIKOLAY STRAKHOV/A.N. STRAKHOV,SHIPC,False,2006-12-21,2016-02-24,
90NT,ATLANTNIRO,SHIPC,False,2006-12-21,2016-02-24,
90NV,NEVELSKOY,SHIPC,False,2006-12-21,2016-02-24,
90NW,METAN,SHIPC,False,2015-11-22,2015-11-22,
90NY,ARKHANGELSK,SHIPC,False,2015-09-29,2015-09-29,
90O5,KOLA,SHIPC,False,2015-09-29,2015-09-29,
90OA,OSTASHKOV,SHIPC,False,2006-12-21,2016-02-24,
90OB,OB,SHIPC,False,2006-12-21,2016-02-24,
90OC,OKEANOLOG,SHIPC,False,2006-12-21,2016-02-24,
90OD,OBDORSK,SHIPC,False,2006-12-21,2016-02-24,
90OE,OLEKMA,SHIPC,False,2006-12-21,2016-02-24,
90OF,OCHAKOV,SHIPC,False,2006-12-21,2016-02-24,
90OG,OKEANOGRAF,SHIPC,False,2006-12-21,2016-02-24,
90OH,OKHTA,SHIPC,False,2006-12-21,2016-02-24,
90OK,OKEAN,SHIPC,False,2006-12-21,2016-02-24,
90OL,OLONETS,SHIPC,False,2006-12-21,2016-02-24,
90OM,OMEGA,SHIPC,False,2006-12-21,2016-02-24,
90ON,ALEKSANDR SMIRNOV,SHIPC,False,2006-12-21,2016-02-24,
90OP,OGON,SHIPC,False,2006-12-21,2016-02-24,
90OR,ORLIK,SHIPC,False,2006-12-21,2016-02-24,
90OS,OSYOTR,SHIPC,False,2006-12-21,2016-02-24,
90OT,A. OTKUPTSCHIKOV,SHIPC,False,2006-12-21,2016-02-24,
90OU,OSLIABIA,SHIPC,False,2008-02-06,2016-02-24,
90OV,OREKHOVO,SHIPC,False,2006-12-21,2016-02-24,
90OW,OPTIMIST,SHIPC,False,2006-12-21,2016-02-24,
90OY,OLENIY,SHIPC,False,2006-12-21,2016-02-24,
90P1,PROTRACTOR,SHIPC,False,2006-12-21,2016-02-24,
90P2,PINRO,SHIPC,False,2006-12-21,2016-02-24,
90P3,PERSEII III,SHIPC,False,2006-12-21,2016-02-24,
90P4,PROFESSOR SHTOKMAN,SHIPC,False,2006-12-21,2016-02-24,
90P5,PROFESSOR MARTI,SHIPC,False,2006-12-21,2016-02-24,
90P6,PERSEY II,SHIPC,False,2006-12-21,2016-02-24,
90P7,PROFESSOR LOGACHEV,SHIPC,False,2006-12-21,2016-02-24,
90P8,PROMETEY,SHIPC,False,2006-12-21,2016-02-24,
90P9,POLTAVA,SHIPC,False,2006-12-21,2016-02-24,
90PA,PYOTR PAKHTUSOV,SHIPC,False,2006-12-21,2016-02-24,
90PB,PORYV,SHIPC,False,2006-12-21,2016-02-24,
90PC,POTCHIN,SHIPC,False,2006-12-21,2016-02-24,
90PD,PROFESSOR DERYUGIN,SHIPC,False,2006-12-21,2016-02-24,
90PE,PERSEI,SHIPC,False,2006-12-21,2016-02-24,
90PF,POLIUS,SHIPC,False,2006-12-21,2016-02-24,
90PG,PALEKH,SHIPC,False,2006-12-21,2016-02-24,
90PH,PROTSION,SHIPC,False,2006-12-21,2016-02-24,
90PI,PRILIV,SHIPC,False,2006-12-21,2016-02-24,
90PJ,PARTISANSK,SHIPC,False,2006-12-21,2016-02-24,
90PK,POISK,SHIPC,False,2006-12-21,2016-02-24,
90PL,PELAMIDA,SHIPC,False,2006-12-21,2016-02-24,
90PM,PERVOYE MAYA,SHIPC,False,2006-12-21,2016-02-24,
90PN,POSEYDON,SHIPC,False,2006-12-21,2016-02-24,
90PO,POLYARNIK,SHIPC,False,2006-12-21,2016-02-24,
90PP,PLUTON,SHIPC,False,2006-12-21,2016-02-24,
90PQ,SHELF,SHIPC,False,2006-12-21,2016-02-24,
90PR,PROFESSOR RUDOVITS,SHIPC,False,2006-12-21,2016-02-24,
90PS,PERSEY,SHIPC,False,2006-12-21,2016-02-24,
90PT,PASSAT,SHIPC,False,2006-12-21,2016-02-24,
90PU,PERSEUS,SHIPC,False,2006-12-21,2016-02-24,
90PV,PERVENETS,SHIPC,False,2006-12-21,2016-02-24,
90PW,PERSEY-3,SHIPC,False,2006-12-21,2016-02-24,
90PX,OBVA,SHIPC,False,2006-12-21,2016-02-24,
90PY,PRIBOY,SHIPC,False,2006-12-21,2016-02-24,
90PZ,POLYARNAYA ZVEZDA,SHIPC,False,2006-12-21,2016-02-24,
90Q1,KONTAKT,SHIPC,False,2006-12-21,2016-02-24,
90Q2,KOVDA,SHIPC,False,2006-12-21,2016-02-24,
90Q3,KRISTALL,SHIPC,False,2006-12-21,2016-02-24,
90Q4,KURORT,SHIPC,False,2006-12-21,2016-02-24,
90Q5,LAZURIT (1),SHIPC,False,2006-12-21,2016-02-24,
90Q6,LAZURIT (2),SHIPC,False,2006-12-21,2016-02-24,
90Q7,LILIYA,SHIPC,False,2006-12-21,2016-02-24,
90Q8,LOT (1),SHIPC,False,2006-12-21,2016-02-24,
90Q9,LOT (2),SHIPC,False,2006-12-21,2016-02-24,
90QA,LOTZ-59,SHIPC,False,2006-12-21,2016-02-24,
90QB,LUCH,SHIPC,False,2006-12-21,2016-02-24,
90QC,MALVINA,SHIPC,False,2006-12-21,2016-02-24,
90QD,METEOR,SHIPC,False,2006-12-21,2016-02-24,
90QE,METEOROLOG,SHIPC,False,2006-12-21,2016-02-24,
90QF,MOKSHA,SHIPC,False,2006-12-21,2016-02-24,
90QG,MYS KODOSH,SHIPC,False,2006-12-21,2016-02-24,
90QH,NEPTUN,SHIPC,False,2006-12-21,2016-02-24,
90QI,OKTYABR,SHIPC,False,2006-12-21,2016-02-24,
90QJ,OSVODOVETZ,SHIPC,False,2006-12-21,2016-02-24,
90QK,PAPANIN,SHIPC,False,2006-12-21,2016-02-24,
90QL,PIONER,SHIPC,False,2006-12-21,2016-02-24,
90QM,PROFESSOR VASENTZOV,SHIPC,False,2006-12-21,2016-02-24,
90QN,PRIRODA GRUZII,SHIPC,False,2006-12-21,2016-02-24,
90QO,PROPAGANDIST,SHIPC,False,2006-12-21,2016-02-24,
90QP,PROTOK,SHIPC,False,2006-12-21,2016-02-24,
90QQ,RATMANOV,SHIPC,False,2006-12-21,2016-02-24,
90QR,REID,SHIPC,False,2006-12-21,2016-02-24,
90QS,REIKA,SHIPC,False,2006-12-21,2016-02-24,
90QT,RIF,SHIPC,False,2006-12-21,2016-02-24,
90QU,RK-715,SHIPC,False,2006-12-21,2016-02-24,
90QV,RS-614,SHIPC,False,2006-12-21,2016-02-24,
90QW,RYBOOKHRANA,SHIPC,False,2006-12-21,2016-02-24,
90QX,SCHS-105,SHIPC,False,2006-12-21,2016-02-24,
90QY,SCHS-168,SHIPC,False,2006-12-21,2016-02-24,
90QZ,SCHS-206,SHIPC,False,2006-12-21,2016-02-24,
90R0,IOANN KRONSHTADSKIY,SHIPC,False,2016-07-20,2016-07-20,
90R1,SCHS-7,SHIPC,False,2006-12-21,2016-02-24,
90R3,SEINER-1,SHIPC,False,2006-12-21,2016-02-24,
90R5,SHOINA,SHIPC,False,2006-12-21,2016-02-24,
90R6,SIMEIZ,SHIPC,False,2006-12-21,2016-02-24,
90R7,SLAVA,SHIPC,False,2006-12-21,2016-02-24,
90R8,SMELYI,SHIPC,False,2006-12-21,2016-02-24,
90R9,SNEG,SHIPC,False,2006-12-21,2016-02-24,
90RA,RADUGA,SHIPC,False,2006-12-21,2016-02-24,
90RB,RUBEJNOE,SHIPC,False,2006-12-21,2016-02-24,
90RC,BABAYEVSK,SHIPC,False,2006-12-21,2016-02-24,
90RD,Professor Polshkov,SHIPC,False,2011-07-04,2016-02-24,
90RF,ANTIYA,SHIPC,False,2006-12-21,2016-02-24,
90RG,SREDNEKOLYMSKIY,SHIPC,False,2006-12-21,2016-02-24,
90RH,RADON,SHIPC,False,2006-12-21,2016-02-24,
90RI,LENSK,SHIPC,False,2006-12-21,2016-02-24,
90RJ,TSIVILSK,SHIPC,False,2006-12-21,2016-02-24,
90RK,SARBAY,SHIPC,False,2006-12-21,2016-02-24,
90RL,GURIEV,SHIPC,False,2006-12-21,2016-02-24,
90RO,LEYTENANT DYDYMOV,SHIPC,False,2015-09-29,2015-09-29,
90RP,PROGNOZ,SHIPC,False,2006-12-21,2016-02-24,
90RQ,VASILIY LOMINADZE,SHIPC,False,2019-02-13,2019-02-13,
90RS,RS-5280 LYSUN,SHIPC,False,2016-07-18,2016-07-18,
90RT,PROFESSOR KNIPOVICH,SHIPC,False,2016-07-20,2016-07-20,
90RU,RUSSANOV,SHIPC,False,2006-12-21,2016-02-24,
90RX,PROFESSOR VIZE,SHIPC,False,2016-07-20,2016-07-20,
90RZ,RAZREZ,SHIPC,False,2006-12-21,2016-02-24,
90S1,SRTM-8459,SHIPC,False,2006-12-21,2016-02-24,
90S2,SNL-I,SHIPC,False,2006-12-21,2016-02-24,
90S3,SHTORM,SHIPC,False,2006-12-21,2016-02-24,
90S4,KAPITAN BELOUSOV,SHIPC,False,2015-09-29,2015-09-29,
90S5,SEVEROID 5,SHIPC,False,2006-12-21,2016-02-24,
90S6,SRT-308 ALAZEYA,SHIPC,False,2006-12-21,2016-02-24,
90S7,SRT-1045 "ARTEMOVSK",SHIPC,False,2006-12-21,2016-02-24,
90S8,SRT-4179,SHIPC,False,2006-12-21,2016-02-24,
90S9,SRT-9159 "OLOJTSJAN",SHIPC,False,2006-12-21,2016-02-24,
90SA,SAMORODOK,SHIPC,False,2006-12-21,2016-02-24,
90SB,PROFESSOR SOMOV,SHIPC,False,2006-12-21,2016-02-24,
90SC,AKADEMIK SHIRSHOV,SHIPC,False,2006-12-21,2016-02-24,
90SD,SPEKTR,SHIPC,False,2006-12-21,2016-02-24,
90SE,GEORGIY SEDOV,SHIPC,False,2006-12-21,2016-02-24,
90SF,SREDNYAYA KOSA,SHIPC,False,2006-12-21,2016-02-24,
90SG,AKADEMIK SERGEY VAVILOV,SHIPC,False,2006-12-21,2016-02-24,
90SH,U.M. SHOKALSKIY,SHIPC,False,2006-12-21,2016-02-24,
90SI,Reserved code,SHIPC,False,2006-12-21,2016-02-24,
90SJ,SOVREMENNIK,SHIPC,False,2006-12-21,2016-02-24,
90SK,SHKVAL,SHIPC,False,2006-12-21,2016-02-24,
90SL,SOLOMBALA,SHIPC,False,2006-12-21,2016-02-24,
90SM,SAMOYED,SHIPC,False,2006-12-21,2016-02-24,
90SN,S. ANDREYEV,SHIPC,False,2006-12-21,2016-02-24,
90SO,SOVIETSK,SHIPC,False,2006-12-21,2016-02-24,
90SP,SEVASTOPOL,SHIPC,False,2006-12-21,2016-02-24,
90SQ,Rudolf Samoylovich,SHIPC,False,2006-12-21,2016-04-06,
90SR,SRT-4441,SHIPC,False,2006-12-21,2016-02-24,
90SS,SRT-4178 "MUJNAK",SHIPC,False,2006-12-21,2016-02-24,
90ST,SUTCHAN,SHIPC,False,2006-12-21,2016-02-24,
90SU,SRT-4191 "MJAG-OSTROV",SHIPC,False,2006-12-21,2016-02-24,
90SV,SLAVA 15,SHIPC,False,2006-12-21,2016-02-24,
90SW,SRT-4309,SHIPC,False,2006-12-21,2016-02-24,
90SX,SRT-4379 "ARAGATS",SHIPC,False,2006-12-21,2016-02-24,
90SY,SRT-4234 LOMONOSOV,SHIPC,False,2006-12-21,2016-02-24,
90SZ,SRT-129,SHIPC,False,2006-12-21,2016-02-24,
90T1,SRT-4509,SHIPC,False,2006-12-21,2016-02-24,
90T2,STRELA,SHIPC,False,2006-12-21,2016-02-24,
90T3,TAIFUN,SHIPC,False,2006-12-21,2016-02-24,
90T4,TAO,SHIPC,False,2006-12-21,2016-02-24,
90T5,TAVRIDA,SHIPC,False,2006-12-21,2016-02-24,
90T6,TRIDAKNA,SHIPC,False,2006-12-21,2016-02-24,
90T7,TROIKA,SHIPC,False,2006-12-21,2016-02-24,
90T8,TSHCH-531,SHIPC,False,2006-12-21,2016-02-24,
90T9,TSHCH-810,SHIPC,False,2006-12-21,2016-02-24,
90TA,TAIMYR,SHIPC,False,2006-12-21,2016-02-24,
90TB,PATRIOT,SHIPC,False,2006-12-21,2016-02-24,
90TC,OTTO SCHMIDT,SHIPC,False,2006-12-21,2016-02-24,
90TE,TRUBCHEVSK,SHIPC,False,2006-12-21,2016-02-24,
90TI,TIMASHEVSK,SHIPC,False,2006-12-21,2016-02-24,
90TJ,AKADEMIK SHOKALSKIY,SHIPC,False,2015-07-16,2015-07-16,
90TK,TIKHOOKEANSKIY,SHIPC,False,2006-12-21,2016-02-24,
90TL,BAKAN,SHIPC,False,2015-09-29,2015-09-29,
90TM,TAMANGO,SHIPC,False,2006-12-21,2016-02-24,
90TN,TINRO,SHIPC,False,2006-12-21,2016-02-24,
90TP,TOPSEDA,SHIPC,False,2006-12-21,2016-02-24,
90TR,TOROK,SHIPC,False,2006-12-21,2016-02-24,
90TS,TSIRKUL,SHIPC,False,2006-12-21,2016-02-24,
90TT,TITANIT,SHIPC,False,2006-12-21,2016-02-24,
90TU,1500 LET KIYEVU,SHIPC,False,2006-12-21,2016-02-24,
90TV,SOKRAT,SHIPC,False,2006-12-21,2016-02-24,
90TY,OTKRYTIE,SHIPC,False,2006-12-21,2016-02-24,
90U1,TURIST,SHIPC,False,2006-12-21,2016-02-24,
90U2,TYAGUN,SHIPC,False,2006-12-21,2016-02-24,
90U3,UAIT,SHIPC,False,2006-12-21,2016-02-24,
90U4,UGLOMER,SHIPC,False,2006-12-21,2016-02-24,
90U5,UKLEI,SHIPC,False,2006-12-21,2016-02-24,
90U6,URAGAN,SHIPC,False,2006-12-21,2016-02-24,
90U7,VEGA,SHIPC,False,2006-12-21,2016-02-24,
90U8,VEST,SHIPC,False,2006-12-21,2016-02-24,
90U9,VETROMER,SHIPC,False,2006-12-21,2016-02-24,
90UA,SHEDAR,SHIPC,False,2006-12-21,2016-02-24,
90UB,SRT-M RIBNOE,SHIPC,False,2006-12-21,2016-02-24,
90UC,SRT-M-UCHENYI,SHIPC,False,2006-12-21,2016-02-24,
90UD,SKALA,SHIPC,False,2006-12-21,2016-02-24,
90UE,TOROS,SHIPC,False,2006-12-21,2016-02-24,
90UF,URAN,SHIPC,False,2006-12-21,2016-02-24,
90UG,GEORGY USHAKOV,SHIPC,False,2006-12-21,2016-02-24,
90UH,MI0817,SHIPC,False,2006-12-21,2016-02-24,
90UI,MI0826,SHIPC,False,2006-12-21,2016-02-24,
90UK,BAHCHISARAY,SHIPC,False,2006-12-21,2016-02-24,
90UL,ORECHOVO,SHIPC,False,2006-12-21,2016-02-24,
90UM,MOKSHA,SHIPC,False,2006-12-21,2016-02-24,
90UN,MIKHAIL KALINININ,SHIPC,False,2006-12-21,2016-02-24,
90UO,SRT-161 ASTRA,SHIPC,False,2016-07-20,2016-07-20,
90UP,GMC-403,SHIPC,False,2006-12-21,2016-02-24,
90UQ,ADJARIA,SHIPC,False,2006-12-21,2016-02-24,
90UR,KRILJON,SHIPC,False,2006-12-21,2016-02-24,
90US,TAIGA,SHIPC,False,2006-12-21,2016-02-24,
90UT,BRIZ,SHIPC,False,2006-12-21,2016-02-24,
90UU,MILITARY MARINE FLEET (VMF),SHIPC,False,2006-12-21,2016-02-24,
90UV,VITSE-ADMIRAL VORONTSOV,SHIPC,False,2006-12-21,2016-02-24,
90UW,11TH PJATILETKA,SHIPC,False,2006-12-21,2016-02-24,
90UX,ALTFATER,SHIPC,False,2006-12-21,2016-02-24,
90UY,SMALL BOAT,SHIPC,False,2006-12-21,2016-02-24,
90UZ,MTZH-51,SHIPC,False,2006-12-21,2016-02-24,
90V1,VJYUN,SHIPC,False,2006-12-21,2016-02-24,
90V2,PROFESSOR VODYANITSKY,SHIPC,False,2006-12-21,2016-02-24,
90V3,VOSROZHDENIE,SHIPC,False,2006-12-21,2016-02-24,
90V4,VLADIMIR KOCHETOV,SHIPC,False,2006-12-21,2016-02-24,
90V5,VRD-1245,SHIPC,False,2006-12-21,2016-02-24,
90V6,VYDVIZHENETZ,SHIPC,False,2006-12-21,2016-02-24,
90V7,YAKOR,SHIPC,False,2006-12-21,2016-02-24,
90V8,YAKOV,SHIPC,False,2006-12-21,2016-02-24,
90V9,YUG,SHIPC,False,2006-12-21,2016-02-24,
90VA,VALKIRIYA,SHIPC,False,2006-12-21,2016-02-24,
90VB,VOLNA,SHIPC,False,2006-12-21,2016-02-24,
90VC,VIKTOR BUGAYEV,SHIPC,False,2006-12-21,2016-02-24,
90VD,VSEVOLOD BERYEZKIN,SHIPC,False,2006-12-21,2016-02-24,
90VE,AKADEMIK VERNADSKIY,SHIPC,False,2006-12-21,2016-02-24,
90VF,STVOR,SHIPC,False,2006-12-21,2016-02-24,
90VG,VASILIY GOLOVNIN,SHIPC,False,2006-12-21,2016-02-24,
90VH,VIKHR,SHIPC,False,2006-12-21,2016-02-24,
90VI,VITYAZ,SHIPC,False,2006-12-21,2016-02-24,
90VJ,VENERA,SHIPC,False,2006-12-21,2016-02-24,
90VK,A.I. VOYEYKOV,SHIPC,False,2006-12-21,2016-02-24,
90VL,VAL,SHIPC,False,2006-12-21,2016-02-24,
90VM,VULKANOLOG,SHIPC,False,2006-12-21,2016-02-24,
90VN,VYANDRA,SHIPC,False,2006-12-21,2016-02-24,
90VO,VORONOV,SHIPC,False,2006-12-21,2016-02-24,
90VP,VADIM POPOV,SHIPC,False,2006-12-21,2016-02-24,
90VQ,VOZROZHDENIYE,SHIPC,False,2006-12-21,2016-02-24,
90VR,VOLNA,SHIPC,False,2006-12-21,2016-02-24,
90VS,VOSKHOD,SHIPC,False,2006-12-21,2016-02-24,
90VT,VITYAZ,SHIPC,False,2006-12-21,2016-02-24,
90VU,STALINETS,SHIPC,False,2016-07-20,2016-07-20,
90VV,V. VOROBYEV,SHIPC,False,2006-12-21,2016-02-24,
90VX,V. BYINITSKYI,SHIPC,False,2006-12-21,2016-02-24,
90VY,VILNYUS,SHIPC,False,2006-12-21,2016-02-24,
90VZ,PROFESSOR VIZE,SHIPC,False,2006-12-21,2016-05-10,
90W0,LEONID MOROZOV,SHIPC,False,2015-09-29,2015-09-29,
90W1,ALEKSANDR NEVSKY,SHIPC,False,2008-02-06,2016-02-24,
90W2,SVETLANA,SHIPC,False,2008-02-06,2016-02-24,
90WA,MTZH-50,SHIPC,False,2006-12-21,2016-02-24,
90WB,POCHIN,SHIPC,False,2006-12-21,2016-02-24,
90WC,AKADEMIK ZERNOV,SHIPC,False,2006-12-21,2016-02-24,
90WD,POSHIVALNIKOV,SHIPC,False,2006-12-21,2016-02-24,
90WE,ZHELEZNYI POTOK,SHIPC,False,2006-12-21,2016-02-24,
90WF,SLAVGOROD,SHIPC,False,2006-12-21,2016-02-24,
90WG,AKADEMIK ALEKSANDR KARPINSKIY,SHIPC,False,2006-12-21,2016-02-24,
90WH,RUSSIYA,SHIPC,False,2006-12-21,2016-02-24,
90WI,SOVETSKIY SOYUZ,SHIPC,False,2006-12-21,2016-02-24,
90WK,YASNOGORSK,SHIPC,False,2006-12-21,2016-02-24,
90WL,DALNEZELENETSKAYA BAY,SHIPC,False,2006-12-21,2016-02-24,
90WM,JARNISHNAYA BAY,SHIPC,False,2006-12-21,2016-02-24,
90WN,KANDALAKSHA BAY,SHIPC,False,2006-12-21,2016-02-24,
90WP,GS-440,SHIPC,False,2006-12-21,2016-02-24,
90WQ,GKS-23,SHIPC,False,2006-12-21,2016-02-24,
90XG,Kapitan Dranitsyn,SHIPC,False,2011-01-20,2011-01-20,
90XJ,SRT-636 NEYVA,SHIPC,False,2015-07-16,2015-07-16,
90XQ,T-25 SAIDA,SHIPC,False,2016-07-20,2016-07-20,
90YA,DRUJNYI,SHIPC,False,2006-12-21,2016-02-24,
90YB,SEKUSHIY,SHIPC,False,2006-12-21,2016-02-24,
90YD,VNUSHITELNIY,SHIPC,False,2006-12-21,2016-02-24,
90YE,YURATE,SHIPC,False,2006-12-21,2016-02-24,
90YF,KVADRANT,SHIPC,False,2006-12-21,2016-02-24,
90YG,YAKOV GAKKEL,SHIPC,False,2006-12-21,2016-02-24,
90YH,PAVEL KAIKOV,SHIPC,False,2006-12-21,2016-02-24,
90YI,EVGENIY KRIVOSHEYEV,SHIPC,False,2006-12-21,2016-02-24,
90YK,NIKOLAI KUROPAKTIN,SHIPC,False,2006-12-21,2016-02-24,
90YL,ALMAR (212),SHIPC,False,2006-12-21,2016-02-24,
90YM,SRTM 8-461,SHIPC,False,2006-12-21,2016-02-24,
90YN,DARVIN,SHIPC,False,2006-12-21,2016-02-24,
90YO,MIS DALNIY,SHIPC,False,2006-12-21,2016-02-24,
90YP,PROFESSOR,SHIPC,False,2006-12-21,2016-02-24,
90YU,YUBILEYNYI,SHIPC,False,2006-12-21,2016-02-24,
90Z0,LOTS-58,SHIPC,False,2016-07-20,2016-07-20,
90Z1,ZADORNYI,SHIPC,False,2006-12-21,2016-02-24,
90Z2,ZEJYA,SHIPC,False,2006-12-21,2016-02-24,
90Z3,ZENIT,SHIPC,False,2006-12-21,2016-02-24,
90Z4,ZYB,SHIPC,False,2006-12-21,2016-02-24,
90Z5,ZYUID,SHIPC,False,2006-12-21,2016-02-24,
90ZA,ZAGARINSKY,SHIPC,False,2006-12-21,2016-02-24,
90ZB,PROFESSOR ZUBOV,SHIPC,False,2006-12-21,2016-02-24,
90ZC,ZODIAK,SHIPC,False,2006-12-21,2016-02-24,
90ZD,ZVEZDA CHERNOMORYA,SHIPC,False,2006-12-21,2016-02-24,
90ZE,ZARNITSA,SHIPC,False,2006-12-21,2016-02-24,
90ZF,PERMSKOE,SHIPC,False,2006-12-21,2016-02-24,
90ZG,PIONER NIKOLAEVA,SHIPC,False,2006-12-21,2016-02-24,
90ZH,PROFESSOR KAGANOVSKII,SHIPC,False,2006-12-21,2016-02-24,
90ZI,PULKOVSKY MERIDIAN,SHIPC,False,2006-12-21,2016-02-24,
90ZJ,RAKITNOE,SHIPC,False,2006-12-21,2016-02-24,
90ZK,ZVEZDA KRYMA,SHIPC,False,2006-12-21,2016-02-24,
90ZL,ZALANIDHI,SHIPC,False,2006-12-21,2016-02-24,
90ZM,ZHEMCHUG,SHIPC,False,2006-12-21,2016-02-24,
90ZN,ZAVITINSK,SHIPC,False,2006-12-21,2016-02-24,
90ZO,ATLANTIDA,SHIPC,False,2018-12-15,2019-01-04,
90ZP,KOVALEROVO,SHIPC,False,2006-12-21,2016-02-24,
90ZQ,ZARYA,SHIPC,False,2015-07-16,2015-07-16,
90ZS,ZVYEZDA SEVASTOPOLYA,SHIPC,False,2006-12-21,2016-02-24,
90ZT,ZAVETY ILYITCHA,SHIPC,False,2006-12-21,2016-02-24,
90ZU,ZHUVEDRA,SHIPC,False,2006-12-21,2016-02-24,
90ZV,ZVEZDA,SHIPC,False,2006-12-21,2016-02-24,
90ZZ,STOROZH,SHIPC,False,2019-02-13,2019-02-13,
9190,MULTIPLE SHIPS,SHIPC,True,2006-12-21,2015-01-22,
